CHAMP;SEXE;ANNEE_1962_2019;AGE_ATTEINT_R;DECES
FM;E;2004;DEC;509429
FM;E;2004;D0;2594
FM;E;2004;D1;522
FM;E;2004;D2;200
FM;E;2004;D3;142
FM;E;2004;D4;116
FM;E;2004;D5;79
FM;E;2004;D6;85
FM;E;2004;D7;74
FM;E;2004;D8;63
FM;E;2004;D9;64
FM;E;2004;D10;59
FM;E;2004;D11;67
FM;E;2004;D12;79
FM;E;2004;D13;99
FM;E;2004;D14;120
FM;E;2004;D15;134
FM;E;2004;D16;207
FM;E;2004;D17;258
FM;E;2004;D18;349
FM;E;2004;D19;401
FM;E;2004;D20;469
FM;E;2004;D21;441
FM;E;2004;D22;473
FM;E;2004;D23;481
FM;E;2004;D24;480
FM;E;2004;D25;417
FM;E;2004;D26;469
FM;E;2004;D27;434
FM;E;2004;D28;418
FM;E;2004;D29;443
FM;E;2004;D30;602
FM;E;2004;D31;606
FM;E;2004;D32;644
FM;E;2004;D33;700
FM;E;2004;D34;757
FM;E;2004;D35;767
FM;E;2004;D36;890
FM;E;2004;D37;939
FM;E;2004;D38;1127
FM;E;2004;D39;1120
FM;E;2004;D40;1349
FM;E;2004;D41;1382
FM;E;2004;D42;1532
FM;E;2004;D43;1789
FM;E;2004;D44;1953
FM;E;2004;D45;2122
FM;E;2004;D46;2200
FM;E;2004;D47;2523
FM;E;2004;D48;2811
FM;E;2004;D49;2919
FM;E;2004;D50;3218
FM;E;2004;D51;3548
FM;E;2004;D52;3594
FM;E;2004;D53;3914
FM;E;2004;D54;4306
FM;E;2004;D55;4537
FM;E;2004;D56;4652
FM;E;2004;D57;5051
FM;E;2004;D58;5037
FM;E;2004;D59;4253
FM;E;2004;D60;4531
FM;E;2004;D61;4508
FM;E;2004;D62;4487
FM;E;2004;D63;4319
FM;E;2004;D64;4802
FM;E;2004;D65;5525
FM;E;2004;D66;5770
FM;E;2004;D67;6162
FM;E;2004;D68;6543
FM;E;2004;D69;7294
FM;E;2004;D70;7976
FM;E;2004;D71;8627
FM;E;2004;D72;9560
FM;E;2004;D73;10386
FM;E;2004;D74;11408
FM;E;2004;D75;11612
FM;E;2004;D76;12595
FM;E;2004;D77;13564
FM;E;2004;D78;14138
FM;E;2004;D79;15410
FM;E;2004;D80;16115
FM;E;2004;D81;17117
FM;E;2004;D82;18150
FM;E;2004;D83;19799
FM;E;2004;D84;21165
FM;E;2004;D85;13144
FM;E;2004;D86;11720
FM;E;2004;D87;10725
FM;E;2004;D88;9768
FM;E;2004;D89;12097
FM;E;2004;D90;17404
FM;E;2004;D91;16584
FM;E;2004;D92;14972
FM;E;2004;D93;12747
FM;E;2004;D94;11357
FM;E;2004;D95;9552
FM;E;2004;D96;7580
FM;E;2004;D97;5805
FM;E;2004;D98;4334
FM;E;2004;D99;3039
FM;E;2004;D100;5959
FM;E;2005;DEC;527533
FM;E;2005;D0;2403
FM;E;2005;D1;485
FM;E;2005;D2;194
FM;E;2005;D3;130
FM;E;2005;D4;112
FM;E;2005;D5;106
FM;E;2005;D6;81
FM;E;2005;D7;76
FM;E;2005;D8;67
FM;E;2005;D9;63
FM;E;2005;D10;53
FM;E;2005;D11;67
FM;E;2005;D12;71
FM;E;2005;D13;75
FM;E;2005;D14;105
FM;E;2005;D15;140
FM;E;2005;D16;212
FM;E;2005;D17;262
FM;E;2005;D18;337
FM;E;2005;D19;405
FM;E;2005;D20;440
FM;E;2005;D21;464
FM;E;2005;D22;437
FM;E;2005;D23;467
FM;E;2005;D24;483
FM;E;2005;D25;452
FM;E;2005;D26;479
FM;E;2005;D27;439
FM;E;2005;D28;444
FM;E;2005;D29;420
FM;E;2005;D30;509
FM;E;2005;D31;604
FM;E;2005;D32;646
FM;E;2005;D33;693
FM;E;2005;D34;728
FM;E;2005;D35;782
FM;E;2005;D36;843
FM;E;2005;D37;928
FM;E;2005;D38;982
FM;E;2005;D39;1141
FM;E;2005;D40;1272
FM;E;2005;D41;1401
FM;E;2005;D42;1486
FM;E;2005;D43;1601
FM;E;2005;D44;1849
FM;E;2005;D45;1974
FM;E;2005;D46;2286
FM;E;2005;D47;2475
FM;E;2005;D48;2782
FM;E;2005;D49;2925
FM;E;2005;D50;3364
FM;E;2005;D51;3481
FM;E;2005;D52;3596
FM;E;2005;D53;3839
FM;E;2005;D54;4152
FM;E;2005;D55;4527
FM;E;2005;D56;4800
FM;E;2005;D57;5132
FM;E;2005;D58;5438
FM;E;2005;D59;5518
FM;E;2005;D60;4503
FM;E;2005;D61;4649
FM;E;2005;D62;4793
FM;E;2005;D63;4786
FM;E;2005;D64;4515
FM;E;2005;D65;5094
FM;E;2005;D66;5807
FM;E;2005;D67;6176
FM;E;2005;D68;6596
FM;E;2005;D69;7304
FM;E;2005;D70;7604
FM;E;2005;D71;8724
FM;E;2005;D72;9374
FM;E;2005;D73;10337
FM;E;2005;D74;11040
FM;E;2005;D75;12244
FM;E;2005;D76;12301
FM;E;2005;D77;13553
FM;E;2005;D78;14379
FM;E;2005;D79;15559
FM;E;2005;D80;16601
FM;E;2005;D81;17525
FM;E;2005;D82;18691
FM;E;2005;D83;19608
FM;E;2005;D84;21360
FM;E;2005;D85;22682
FM;E;2005;D86;13998
FM;E;2005;D87;12473
FM;E;2005;D88;10983
FM;E;2005;D89;10053
FM;E;2005;D90;12128
FM;E;2005;D91;17507
FM;E;2005;D92;16017
FM;E;2005;D93;14420
FM;E;2005;D94;11850
FM;E;2005;D95;10269
FM;E;2005;D96;8483
FM;E;2005;D97;6620
FM;E;2005;D98;4941
FM;E;2005;D99;3601
FM;E;2005;D100;6662
FM;E;2006;DEC;516416
FM;E;2006;D0;2523
FM;E;2006;D1;526
FM;E;2006;D2;192
FM;E;2006;D3;122
FM;E;2006;D4;93
FM;E;2006;D5;94
FM;E;2006;D6;78
FM;E;2006;D7;75
FM;E;2006;D8;65
FM;E;2006;D9;64
FM;E;2006;D10;53
FM;E;2006;D11;61
FM;E;2006;D12;80
FM;E;2006;D13;93
FM;E;2006;D14;108
FM;E;2006;D15;149
FM;E;2006;D16;184
FM;E;2006;D17;252
FM;E;2006;D18;322
FM;E;2006;D19;361
FM;E;2006;D20;415
FM;E;2006;D21;416
FM;E;2006;D22;397
FM;E;2006;D23;392
FM;E;2006;D24;472
FM;E;2006;D25;442
FM;E;2006;D26;420
FM;E;2006;D27;444
FM;E;2006;D28;415
FM;E;2006;D29;468
FM;E;2006;D30;421
FM;E;2006;D31;532
FM;E;2006;D32;598
FM;E;2006;D33;621
FM;E;2006;D34;723
FM;E;2006;D35;800
FM;E;2006;D36;840
FM;E;2006;D37;921
FM;E;2006;D38;976
FM;E;2006;D39;1099
FM;E;2006;D40;1187
FM;E;2006;D41;1383
FM;E;2006;D42;1480
FM;E;2006;D43;1590
FM;E;2006;D44;1758
FM;E;2006;D45;1912
FM;E;2006;D46;2254
FM;E;2006;D47;2474
FM;E;2006;D48;2580
FM;E;2006;D49;2862
FM;E;2006;D50;3185
FM;E;2006;D51;3502
FM;E;2006;D52;3723
FM;E;2006;D53;3901
FM;E;2006;D54;4151
FM;E;2006;D55;4284
FM;E;2006;D56;4871
FM;E;2006;D57;5134
FM;E;2006;D58;5312
FM;E;2006;D59;5495
FM;E;2006;D60;5753
FM;E;2006;D61;4554
FM;E;2006;D62;4880
FM;E;2006;D63;5003
FM;E;2006;D64;5079
FM;E;2006;D65;4685
FM;E;2006;D66;5277
FM;E;2006;D67;5985
FM;E;2006;D68;6378
FM;E;2006;D69;6972
FM;E;2006;D70;7354
FM;E;2006;D71;8028
FM;E;2006;D72;9023
FM;E;2006;D73;9430
FM;E;2006;D74;10728
FM;E;2006;D75;11354
FM;E;2006;D76;12651
FM;E;2006;D77;13124
FM;E;2006;D78;13996
FM;E;2006;D79;14590
FM;E;2006;D80;16034
FM;E;2006;D81;16906
FM;E;2006;D82;17642
FM;E;2006;D83;18866
FM;E;2006;D84;19760
FM;E;2006;D85;21193
FM;E;2006;D86;22157
FM;E;2006;D87;13602
FM;E;2006;D88;11757
FM;E;2006;D89;10312
FM;E;2006;D90;9538
FM;E;2006;D91;11133
FM;E;2006;D92;15639
FM;E;2006;D93;14369
FM;E;2006;D94;12331
FM;E;2006;D95;9698
FM;E;2006;D96;8502
FM;E;2006;D97;6407
FM;E;2006;D98;4941
FM;E;2006;D99;3521
FM;E;2006;D100;6919
FM;E;2007;DEC;521016
FM;E;2007;D0;2437
FM;E;2007;D1;512
FM;E;2007;D2;188
FM;E;2007;D3;134
FM;E;2007;D4;102
FM;E;2007;D5;81
FM;E;2007;D6;63
FM;E;2007;D7;71
FM;E;2007;D8;67
FM;E;2007;D9;77
FM;E;2007;D10;51
FM;E;2007;D11;57
FM;E;2007;D12;75
FM;E;2007;D13;79
FM;E;2007;D14;91
FM;E;2007;D15;132
FM;E;2007;D16;160
FM;E;2007;D17;238
FM;E;2007;D18;289
FM;E;2007;D19;376
FM;E;2007;D20;375
FM;E;2007;D21;436
FM;E;2007;D22;421
FM;E;2007;D23;409
FM;E;2007;D24;404
FM;E;2007;D25;444
FM;E;2007;D26;463
FM;E;2007;D27;475
FM;E;2007;D28;460
FM;E;2007;D29;455
FM;E;2007;D30;469
FM;E;2007;D31;430
FM;E;2007;D32;523
FM;E;2007;D33;566
FM;E;2007;D34;665
FM;E;2007;D35;747
FM;E;2007;D36;822
FM;E;2007;D37;909
FM;E;2007;D38;957
FM;E;2007;D39;1000
FM;E;2007;D40;1088
FM;E;2007;D41;1276
FM;E;2007;D42;1469
FM;E;2007;D43;1583
FM;E;2007;D44;1721
FM;E;2007;D45;1898
FM;E;2007;D46;2124
FM;E;2007;D47;2213
FM;E;2007;D48;2543
FM;E;2007;D49;2806
FM;E;2007;D50;3092
FM;E;2007;D51;3195
FM;E;2007;D52;3624
FM;E;2007;D53;3879
FM;E;2007;D54;4015
FM;E;2007;D55;4431
FM;E;2007;D56;4609
FM;E;2007;D57;5064
FM;E;2007;D58;5420
FM;E;2007;D59;5584
FM;E;2007;D60;6066
FM;E;2007;D61;5949
FM;E;2007;D62;4837
FM;E;2007;D63;5098
FM;E;2007;D64;5283
FM;E;2007;D65;5139
FM;E;2007;D66;4909
FM;E;2007;D67;5458
FM;E;2007;D68;6458
FM;E;2007;D69;6688
FM;E;2007;D70;7305
FM;E;2007;D71;7634
FM;E;2007;D72;8478
FM;E;2007;D73;9170
FM;E;2007;D74;9961
FM;E;2007;D75;11138
FM;E;2007;D76;12012
FM;E;2007;D77;13132
FM;E;2007;D78;13648
FM;E;2007;D79;14883
FM;E;2007;D80;15654
FM;E;2007;D81;17201
FM;E;2007;D82;17666
FM;E;2007;D83;18405
FM;E;2007;D84;19536
FM;E;2007;D85;20631
FM;E;2007;D86;21698
FM;E;2007;D87;22775
FM;E;2007;D88;13669
FM;E;2007;D89;12051
FM;E;2007;D90;10284
FM;E;2007;D91;9171
FM;E;2007;D92;10605
FM;E;2007;D93;14290
FM;E;2007;D94;12932
FM;E;2007;D95;10983
FM;E;2007;D96;8433
FM;E;2007;D97;6818
FM;E;2007;D98;5301
FM;E;2007;D99;3851
FM;E;2007;D100;7472
FM;E;2008;DEC;532131
FM;E;2008;D0;2502
FM;E;2008;D1;468
FM;E;2008;D2;195
FM;E;2008;D3;141
FM;E;2008;D4;105
FM;E;2008;D5;86
FM;E;2008;D6;83
FM;E;2008;D7;60
FM;E;2008;D8;61
FM;E;2008;D9;49
FM;E;2008;D10;62
FM;E;2008;D11;78
FM;E;2008;D12;62
FM;E;2008;D13;68
FM;E;2008;D14;97
FM;E;2008;D15;101
FM;E;2008;D16;154
FM;E;2008;D17;208
FM;E;2008;D18;287
FM;E;2008;D19;347
FM;E;2008;D20;359
FM;E;2008;D21;375
FM;E;2008;D22;433
FM;E;2008;D23;432
FM;E;2008;D24;424
FM;E;2008;D25;433
FM;E;2008;D26;427
FM;E;2008;D27;469
FM;E;2008;D28;443
FM;E;2008;D29;466
FM;E;2008;D30;470
FM;E;2008;D31;485
FM;E;2008;D32;509
FM;E;2008;D33;522
FM;E;2008;D34;626
FM;E;2008;D35;722
FM;E;2008;D36;793
FM;E;2008;D37;888
FM;E;2008;D38;956
FM;E;2008;D39;1035
FM;E;2008;D40;1093
FM;E;2008;D41;1265
FM;E;2008;D42;1412
FM;E;2008;D43;1512
FM;E;2008;D44;1719
FM;E;2008;D45;1906
FM;E;2008;D46;1955
FM;E;2008;D47;2288
FM;E;2008;D48;2439
FM;E;2008;D49;2804
FM;E;2008;D50;2990
FM;E;2008;D51;3308
FM;E;2008;D52;3616
FM;E;2008;D53;3806
FM;E;2008;D54;4015
FM;E;2008;D55;4276
FM;E;2008;D56;4716
FM;E;2008;D57;4790
FM;E;2008;D58;5327
FM;E;2008;D59;5560
FM;E;2008;D60;5780
FM;E;2008;D61;6263
FM;E;2008;D62;6458
FM;E;2008;D63;5031
FM;E;2008;D64;5357
FM;E;2008;D65;5544
FM;E;2008;D66;5491
FM;E;2008;D67;5210
FM;E;2008;D68;5650
FM;E;2008;D69;6677
FM;E;2008;D70;7016
FM;E;2008;D71;7564
FM;E;2008;D72;8383
FM;E;2008;D73;8807
FM;E;2008;D74;10128
FM;E;2008;D75;10649
FM;E;2008;D76;12112
FM;E;2008;D77;12828
FM;E;2008;D78;14278
FM;E;2008;D79;14697
FM;E;2008;D80;15787
FM;E;2008;D81;16636
FM;E;2008;D82;18038
FM;E;2008;D83;19171
FM;E;2008;D84;19602
FM;E;2008;D85;20591
FM;E;2008;D86;21430
FM;E;2008;D87;22534
FM;E;2008;D88;23151
FM;E;2008;D89;13800
FM;E;2008;D90;11759
FM;E;2008;D91;10085
FM;E;2008;D92;8785
FM;E;2008;D93;9801
FM;E;2008;D94;13210
FM;E;2008;D95;11535
FM;E;2008;D96;9605
FM;E;2008;D97;7135
FM;E;2008;D98;5738
FM;E;2008;D99;4197
FM;E;2008;D100;8340
FM;E;2009;DEC;538116
FM;E;2009;D0;2564
FM;E;2009;D1;443
FM;E;2009;D2;203
FM;E;2009;D3;132
FM;E;2009;D4;104
FM;E;2009;D5;81
FM;E;2009;D6;86
FM;E;2009;D7;63
FM;E;2009;D8;60
FM;E;2009;D9;65
FM;E;2009;D10;58
FM;E;2009;D11;71
FM;E;2009;D12;65
FM;E;2009;D13;70
FM;E;2009;D14;102
FM;E;2009;D15;134
FM;E;2009;D16;180
FM;E;2009;D17;229
FM;E;2009;D18;281
FM;E;2009;D19;344
FM;E;2009;D20;352
FM;E;2009;D21;405
FM;E;2009;D22;384
FM;E;2009;D23;408
FM;E;2009;D24;419
FM;E;2009;D25;416
FM;E;2009;D26;440
FM;E;2009;D27;449
FM;E;2009;D28;465
FM;E;2009;D29;489
FM;E;2009;D30;457
FM;E;2009;D31;456
FM;E;2009;D32;513
FM;E;2009;D33;566
FM;E;2009;D34;590
FM;E;2009;D35;692
FM;E;2009;D36;835
FM;E;2009;D37;899
FM;E;2009;D38;956
FM;E;2009;D39;1018
FM;E;2009;D40;1172
FM;E;2009;D41;1237
FM;E;2009;D42;1376
FM;E;2009;D43;1566
FM;E;2009;D44;1719
FM;E;2009;D45;1934
FM;E;2009;D46;2039
FM;E;2009;D47;2104
FM;E;2009;D48;2431
FM;E;2009;D49;2677
FM;E;2009;D50;2904
FM;E;2009;D51;3206
FM;E;2009;D52;3531
FM;E;2009;D53;3719
FM;E;2009;D54;3982
FM;E;2009;D55;4408
FM;E;2009;D56;4695
FM;E;2009;D57;5038
FM;E;2009;D58;5222
FM;E;2009;D59;5711
FM;E;2009;D60;5959
FM;E;2009;D61;6221
FM;E;2009;D62;6389
FM;E;2009;D63;6481
FM;E;2009;D64;5360
FM;E;2009;D65;5565
FM;E;2009;D66;5869
FM;E;2009;D67;5720
FM;E;2009;D68;5376
FM;E;2009;D69;6065
FM;E;2009;D70;7004
FM;E;2009;D71;7256
FM;E;2009;D72;7918
FM;E;2009;D73;8705
FM;E;2009;D74;9507
FM;E;2009;D75;10358
FM;E;2009;D76;11354
FM;E;2009;D77;12583
FM;E;2009;D78;13426
FM;E;2009;D79;14853
FM;E;2009;D80;15411
FM;E;2009;D81;16564
FM;E;2009;D82;17669
FM;E;2009;D83;18773
FM;E;2009;D84;19779
FM;E;2009;D85;20612
FM;E;2009;D86;21475
FM;E;2009;D87;22141
FM;E;2009;D88;23174
FM;E;2009;D89;23191
FM;E;2009;D90;13763
FM;E;2009;D91;11354
FM;E;2009;D92;9332
FM;E;2009;D93;8083
FM;E;2009;D94;9016
FM;E;2009;D95;11609
FM;E;2009;D96;9909
FM;E;2009;D97;8036
FM;E;2009;D98;5718
FM;E;2009;D99;4485
FM;E;2009;D100;8838
FM;E;2010;DEC;540469
FM;E;2010;D0;2457
FM;E;2010;D1;444
FM;E;2010;D2;175
FM;E;2010;D3;114
FM;E;2010;D4;87
FM;E;2010;D5;69
FM;E;2010;D6;72
FM;E;2010;D7;73
FM;E;2010;D8;60
FM;E;2010;D9;70
FM;E;2010;D10;53
FM;E;2010;D11;69
FM;E;2010;D12;72
FM;E;2010;D13;68
FM;E;2010;D14;81
FM;E;2010;D15;131
FM;E;2010;D16;160
FM;E;2010;D17;217
FM;E;2010;D18;241
FM;E;2010;D19;322
FM;E;2010;D20;352
FM;E;2010;D21;334
FM;E;2010;D22;370
FM;E;2010;D23;385
FM;E;2010;D24;413
FM;E;2010;D25;412
FM;E;2010;D26;375
FM;E;2010;D27;402
FM;E;2010;D28;506
FM;E;2010;D29;480
FM;E;2010;D30;492
FM;E;2010;D31;467
FM;E;2010;D32;483
FM;E;2010;D33;557
FM;E;2010;D34;534
FM;E;2010;D35;624
FM;E;2010;D36;745
FM;E;2010;D37;843
FM;E;2010;D38;970
FM;E;2010;D39;1003
FM;E;2010;D40;1122
FM;E;2010;D41;1201
FM;E;2010;D42;1325
FM;E;2010;D43;1377
FM;E;2010;D44;1649
FM;E;2010;D45;1828
FM;E;2010;D46;1910
FM;E;2010;D47;2200
FM;E;2010;D48;2381
FM;E;2010;D49;2628
FM;E;2010;D50;2790
FM;E;2010;D51;3158
FM;E;2010;D52;3415
FM;E;2010;D53;3736
FM;E;2010;D54;3993
FM;E;2010;D55;4226
FM;E;2010;D56;4584
FM;E;2010;D57;4958
FM;E;2010;D58;5156
FM;E;2010;D59;5388
FM;E;2010;D60;5912
FM;E;2010;D61;6298
FM;E;2010;D62;6542
FM;E;2010;D63;6893
FM;E;2010;D64;6745
FM;E;2010;D65;5633
FM;E;2010;D66;5927
FM;E;2010;D67;6081
FM;E;2010;D68;5919
FM;E;2010;D69;5893
FM;E;2010;D70;6269
FM;E;2010;D71;7232
FM;E;2010;D72;7829
FM;E;2010;D73;8301
FM;E;2010;D74;9081
FM;E;2010;D75;9882
FM;E;2010;D76;11093
FM;E;2010;D77;11904
FM;E;2010;D78;13382
FM;E;2010;D79;14484
FM;E;2010;D80;15740
FM;E;2010;D81;16475
FM;E;2010;D82;17641
FM;E;2010;D83;18458
FM;E;2010;D84;19548
FM;E;2010;D85;20587
FM;E;2010;D86;21131
FM;E;2010;D87;21497
FM;E;2010;D88;22175
FM;E;2010;D89;22645
FM;E;2010;D90;22745
FM;E;2010;D91;13171
FM;E;2010;D92;10553
FM;E;2010;D93;8768
FM;E;2010;D94;7323
FM;E;2010;D95;7638
FM;E;2010;D96;10005
FM;E;2010;D97;8186
FM;E;2010;D98;6324
FM;E;2010;D99;4373
FM;E;2010;D100;9379
FM;E;2011;DEC;534795
FM;E;2011;D0;2253
FM;E;2011;D1;471
FM;E;2011;D2;162
FM;E;2011;D3;115
FM;E;2011;D4;65
FM;E;2011;D5;83
FM;E;2011;D6;75
FM;E;2011;D7;68
FM;E;2011;D8;58
FM;E;2011;D9;58
FM;E;2011;D10;58
FM;E;2011;D11;48
FM;E;2011;D12;59
FM;E;2011;D13;72
FM;E;2011;D14;87
FM;E;2011;D15;115
FM;E;2011;D16;154
FM;E;2011;D17;190
FM;E;2011;D18;244
FM;E;2011;D19;314
FM;E;2011;D20;350
FM;E;2011;D21;374
FM;E;2011;D22;378
FM;E;2011;D23;361
FM;E;2011;D24;399
FM;E;2011;D25;404
FM;E;2011;D26;395
FM;E;2011;D27;449
FM;E;2011;D28;403
FM;E;2011;D29;458
FM;E;2011;D30;496
FM;E;2011;D31;482
FM;E;2011;D32;486
FM;E;2011;D33;499
FM;E;2011;D34;547
FM;E;2011;D35;601
FM;E;2011;D36;636
FM;E;2011;D37;774
FM;E;2011;D38;904
FM;E;2011;D39;1018
FM;E;2011;D40;1093
FM;E;2011;D41;1145
FM;E;2011;D42;1271
FM;E;2011;D43;1428
FM;E;2011;D44;1507
FM;E;2011;D45;1763
FM;E;2011;D46;1854
FM;E;2011;D47;2128
FM;E;2011;D48;2307
FM;E;2011;D49;2486
FM;E;2011;D50;2771
FM;E;2011;D51;2988
FM;E;2011;D52;3496
FM;E;2011;D53;3527
FM;E;2011;D54;3897
FM;E;2011;D55;4264
FM;E;2011;D56;4445
FM;E;2011;D57;4763
FM;E;2011;D58;4973
FM;E;2011;D59;5514
FM;E;2011;D60;5577
FM;E;2011;D61;6173
FM;E;2011;D62;6450
FM;E;2011;D63;6705
FM;E;2011;D64;6982
FM;E;2011;D65;7145
FM;E;2011;D66;5769
FM;E;2011;D67;5909
FM;E;2011;D68;6312
FM;E;2011;D69;5997
FM;E;2011;D70;5868
FM;E;2011;D71;6636
FM;E;2011;D72;7537
FM;E;2011;D73;8172
FM;E;2011;D74;8873
FM;E;2011;D75;9390
FM;E;2011;D76;10323
FM;E;2011;D77;11355
FM;E;2011;D78;12369
FM;E;2011;D79;13931
FM;E;2011;D80;15019
FM;E;2011;D81;16188
FM;E;2011;D82;16917
FM;E;2011;D83;18245
FM;E;2011;D84;18737
FM;E;2011;D85;19873
FM;E;2011;D86;21023
FM;E;2011;D87;21001
FM;E;2011;D88;21400
FM;E;2011;D89;21438
FM;E;2011;D90;21694
FM;E;2011;D91;21343
FM;E;2011;D92;12013
FM;E;2011;D93;9696
FM;E;2011;D94;7816
FM;E;2011;D95;6310
FM;E;2011;D96;6544
FM;E;2011;D97;8255
FM;E;2011;D98;6224
FM;E;2011;D99;4979
FM;E;2011;D100;9824
FM;E;2012;DEC;559227
FM;E;2012;D0;2321
FM;E;2012;D1;424
FM;E;2012;D2;179
FM;E;2012;D3;118
FM;E;2012;D4;85
FM;E;2012;D5;76
FM;E;2012;D6;67
FM;E;2012;D7;65
FM;E;2012;D8;50
FM;E;2012;D9;54
FM;E;2012;D10;61
FM;E;2012;D11;54
FM;E;2012;D12;66
FM;E;2012;D13;73
FM;E;2012;D14;80
FM;E;2012;D15;116
FM;E;2012;D16;136
FM;E;2012;D17;151
FM;E;2012;D18;223
FM;E;2012;D19;298
FM;E;2012;D20;332
FM;E;2012;D21;356
FM;E;2012;D22;367
FM;E;2012;D23;347
FM;E;2012;D24;337
FM;E;2012;D25;392
FM;E;2012;D26;393
FM;E;2012;D27;378
FM;E;2012;D28;413
FM;E;2012;D29;402
FM;E;2012;D30;431
FM;E;2012;D31;483
FM;E;2012;D32;495
FM;E;2012;D33;503
FM;E;2012;D34;512
FM;E;2012;D35;542
FM;E;2012;D36;539
FM;E;2012;D37;653
FM;E;2012;D38;801
FM;E;2012;D39;938
FM;E;2012;D40;1017
FM;E;2012;D41;1200
FM;E;2012;D42;1201
FM;E;2012;D43;1365
FM;E;2012;D44;1480
FM;E;2012;D45;1604
FM;E;2012;D46;1851
FM;E;2012;D47;2087
FM;E;2012;D48;2293
FM;E;2012;D49;2450
FM;E;2012;D50;2679
FM;E;2012;D51;2942
FM;E;2012;D52;3204
FM;E;2012;D53;3598
FM;E;2012;D54;3776
FM;E;2012;D55;4112
FM;E;2012;D56;4423
FM;E;2012;D57;4789
FM;E;2012;D58;5047
FM;E;2012;D59;5364
FM;E;2012;D60;5677
FM;E;2012;D61;6096
FM;E;2012;D62;6492
FM;E;2012;D63;6892
FM;E;2012;D64;7090
FM;E;2012;D65;7478
FM;E;2012;D66;7452
FM;E;2012;D67;6003
FM;E;2012;D68;6561
FM;E;2012;D69;6686
FM;E;2012;D70;6548
FM;E;2012;D71;6339
FM;E;2012;D72;7075
FM;E;2012;D73;8189
FM;E;2012;D74;8644
FM;E;2012;D75;9317
FM;E;2012;D76;10292
FM;E;2012;D77;11294
FM;E;2012;D78;12347
FM;E;2012;D79;13577
FM;E;2012;D80;15393
FM;E;2012;D81;16293
FM;E;2012;D82;18092
FM;E;2012;D83;18485
FM;E;2012;D84;19898
FM;E;2012;D85;20538
FM;E;2012;D86;21718
FM;E;2012;D87;22520
FM;E;2012;D88;22282
FM;E;2012;D89;22951
FM;E;2012;D90;22276
FM;E;2012;D91;22322
FM;E;2012;D92;21288
FM;E;2012;D93;11861
FM;E;2012;D94;9447
FM;E;2012;D95;7283
FM;E;2012;D96;5855
FM;E;2012;D97;5932
FM;E;2012;D98;7135
FM;E;2012;D99;5473
FM;E;2012;D100;11343
FM;E;2013;DEC;558408
FM;E;2013;D0;2384
FM;E;2013;D1;429
FM;E;2013;D2;162
FM;E;2013;D3;118
FM;E;2013;D4;100
FM;E;2013;D5;92
FM;E;2013;D6;86
FM;E;2013;D7;69
FM;E;2013;D8;61
FM;E;2013;D9;64
FM;E;2013;D10;48
FM;E;2013;D11;68
FM;E;2013;D12;60
FM;E;2013;D13;55
FM;E;2013;D14;96
FM;E;2013;D15;100
FM;E;2013;D16;118
FM;E;2013;D17;155
FM;E;2013;D18;221
FM;E;2013;D19;240
FM;E;2013;D20;285
FM;E;2013;D21;308
FM;E;2013;D22;316
FM;E;2013;D23;336
FM;E;2013;D24;345
FM;E;2013;D25;346
FM;E;2013;D26;399
FM;E;2013;D27;350
FM;E;2013;D28;375
FM;E;2013;D29;395
FM;E;2013;D30;393
FM;E;2013;D31;453
FM;E;2013;D32;495
FM;E;2013;D33;516
FM;E;2013;D34;543
FM;E;2013;D35;560
FM;E;2013;D36;607
FM;E;2013;D37;686
FM;E;2013;D38;737
FM;E;2013;D39;808
FM;E;2013;D40;1021
FM;E;2013;D41;1146
FM;E;2013;D42;1202
FM;E;2013;D43;1372
FM;E;2013;D44;1382
FM;E;2013;D45;1572
FM;E;2013;D46;1756
FM;E;2013;D47;2027
FM;E;2013;D48;2145
FM;E;2013;D49;2469
FM;E;2013;D50;2664
FM;E;2013;D51;2893
FM;E;2013;D52;3098
FM;E;2013;D53;3252
FM;E;2013;D54;3693
FM;E;2013;D55;3982
FM;E;2013;D56;4302
FM;E;2013;D57;4559
FM;E;2013;D58;4934
FM;E;2013;D59;5325
FM;E;2013;D60;5667
FM;E;2013;D61;6009
FM;E;2013;D62;6291
FM;E;2013;D63;6767
FM;E;2013;D64;7120
FM;E;2013;D65;7560
FM;E;2013;D66;7863
FM;E;2013;D67;7820
FM;E;2013;D68;6413
FM;E;2013;D69;6756
FM;E;2013;D70;7101
FM;E;2013;D71;6975
FM;E;2013;D72;6724
FM;E;2013;D73;7707
FM;E;2013;D74;8638
FM;E;2013;D75;9295
FM;E;2013;D76;10028
FM;E;2013;D77;10840
FM;E;2013;D78;11701
FM;E;2013;D79;13158
FM;E;2013;D80;14077
FM;E;2013;D81;16161
FM;E;2013;D82;17206
FM;E;2013;D83;18749
FM;E;2013;D84;18995
FM;E;2013;D85;20410
FM;E;2013;D86;21318
FM;E;2013;D87;22233
FM;E;2013;D88;22394
FM;E;2013;D89;22220
FM;E;2013;D90;22252
FM;E;2013;D91;21509
FM;E;2013;D92;21371
FM;E;2013;D93;19394
FM;E;2013;D94;10646
FM;E;2013;D95;8172
FM;E;2013;D96;6159
FM;E;2013;D97;4740
FM;E;2013;D98;4558
FM;E;2013;D99;5394
FM;E;2013;D100;11244
FM;E;2014;DEC;547003
FM;E;2014;D0;2283
FM;E;2014;D1;425
